3 8 97 168
2 114 291
2 203 318
2 156 315
4 181 205 218 340
2 97 327
2 127 309
2 11 380
2 244 413
2 97 327
2 73 244
2 56 127
2 31 306
2 191 315
4 134 210 295 377
3 85 217 287
3 100 136 138
5 94 138 169 172 420
3 34 295 361
2 2 114
3 85 287 415
4 2 47 56 114
3 2 30 120
3 97 168 329
2 1 237
3 2 114 120
2 116 382
2 114 373
2 302 347
2 371 416
2 62 205
2 250 329
3 27 279 399
2 179 309
2 5 421
4 31 116 306 382
2 168 307
3 217 287 415
2 213 215
2 311 421
2 51 316
2 116 382
3 276 342 401
2 47 363
2 294 321
2 254 291
2 182 378
2 172 373
2 372 382
2 287 415
5 2 231 327 363 409
5 31 100 155 205 382
2 114 363
2 309 413
2 2 231
2 120 129
2 229 414
3 2 30 114
20 30 47 54 83 111 114 172 182 184 187 218 254 257 271 298 302 311 316 348 363
2 229 359
2 212 217
3 20 65 177
2 85 287
3 196 207 378
2 31 306
2 30 47
2 201 309
3 27 272 286
2 30 409
2 2 114
3 181 306 382
6 95 136 250 327 329 352
2 138 367
2 250 329
4 51 179 244 318
2 31 382
3 244 275 413
3 116 181 205
4 155 181 184 385
2 65 74
3 163 257 378
2 372 406
2 100 386
2 362 398
4 65 207 309 360
3 5 30 120
2 82 282
2 90 211
4 5 129 363 409
2 31 218
2 207 244
2 210 377
9 71 97 138 155 169 172 199 311 327
2 182 207
2 250 329
2 11 59
4 51 156 163 316
2 20 156
2 2 114
3 181 306 382
3 156 191 262
3 21 87 291
2 244 413
2 151 188
2 31 181
3 85 217 415
4 116 181 269 306
4 169 181 306 382
2 120 386
2 65 356
2 70 244
2 51 290
2 56 311
2 129 382
2 156 315
2 56 127
2 280 371
2 85 287
2 156 191
2 191 315
4 155 172 218 360
3 119 191 309
2 70 413
4 81 112 161 351
